,Date,Hour,Dew_Point,TD1,TD2,TD3,TD4,TD5
1217,2022/4/12,10:20,2,12,1021,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1218,2022/4/12,12:20,4,11,1022,"18,5 km/sa, GB","10,00",Çok bulutlu (2.438 m)
1219,2022/4/12,14:20,4,12,1021,"14,8 km/sa, GB","10,00",Çok bulutlu (2.438 m)
1220,2022/4/12,16:20,2,11,1020,"9,26 km/sa, B","10,00",Çok bulutlu (2.134 m)
1221,2022/4/12,18:20,4,11,1020,"7,41 km/sa, G","10,00",Çok bulutlu (2.438 m)
1222,2022/4/12,20:20,4,9,1021,"18,5","10,00",Çok bulutlu (2.438 m)
1223,2022/4/12,22:20,5,10,1022,"7,41","10,00",Çok bulutlu (3.048 m)
1224,2022/4/13,00:20,4,9,1021,"14,8 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1225,2022/4/13,02:20,4,8,1021,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1226,2022/4/13,04:20,4,6,1021,"3,70","10,00",Bulut Tavanı ve Görüş Temiz
1227,2022/4/13,06:20,2,4,1020,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1228,2022/4/13,08:20,6,10,1021,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1229,2022/4/13,10:20,5,11,1022,"7,41 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1230,2022/4/13,12:20,6,11,1022,"13,0 km/sa, GB","10,00",Parçalı Bulutlu (1.067 m)
1231,2022/4/13,14:20,6,11,1022,"13,0 km/sa, GB","10,00",Çok bulutlu (2.743 m)
1232,2022/4/13,16:20,6,12,1021,"11,1 km/sa, GB","10,00",Parçalı Bulutlu (3.048 m)
1233,2022/4/13,18:20,1,12,1021,"9,26 km/sa, B","10,00",Parçalı Bulutlu (1.067 m)
1234,2022/4/13,20:20,-3,10,1021,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1235,2022/4/13,22:20,-3,10,1022,"5,56 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1236,2022/4/14,00:20,3,8,1022,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1237,2022/4/14,02:20,1,6,1022,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1238,2022/4/14,04:20,3,6,1021,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1239,2022/4/14,06:20,3,5,1022,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1240,2022/4/14,08:20,6,10,1023,"3,70 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1241,2022/4/14,10:20,6,12,1023,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1242,2022/4/14,12:20,6,13,1023,"13,0 km/sa, GB","10,00",Az Bulutlu (1.219 m)
1243,2022/4/14,14:20,4,14,1023,"9,26 km/sa, GB","10,00",Az Bulutlu (1.067 m)
1244,2022/4/14,16:20,1,15,1022,"11,1 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1245,2022/4/14,18:20,2,15,1022,"5,56 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1246,2022/4/14,20:20,-2,15,1022,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
1247,2022/4/14,22:20,-1,14,1023,"9,26 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1248,2022/4/15,00:20,1,13,1023,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1249,2022/4/15,02:20,3,9,1022,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1250,2022/4/15,04:20,3,8,1022,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1251,2022/4/15,06:20,3,8,1021,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1252,2022/4/15,08:20,4,13,1022,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1253,2022/4/15,10:20,6,15,1022,"7,41 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1254,2022/4/15,12:20,5,16,1021,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1255,2022/4/15,14:20,8,16,1020,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1256,2022/4/15,16:20,7,18,1019,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1257,2022/4/15,18:20,5,20,1018,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1258,2022/4/15,20:20,5,17,1017,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
1259,2022/4/15,22:20,5,13,1018,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1260,2022/4/16,00:20,6,12,1018,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1261,2022/4/16,02:20,5,12,1016,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1262,2022/4/16,04:20,7,10,1015,"3,70 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1263,2022/4/16,06:20,6,8,1015,"3,70 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1264,2022/4/16,08:20,8,13,1016,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1265,2022/4/16,10:20,9,15,1016,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1266,2022/4/16,12:20,8,17,1015,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1267,2022/4/16,14:20,10,16,1014,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1268,2022/4/16,16:20,7,19,1013,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1269,2022/4/16,18:20,8,21,1012,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1270,2022/4/16,20:20,10,15,1013,"3,70 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1271,2022/4/16,22:20,6,15,1013,"5,56","10,00",Bulut Tavanı ve Görüş Temiz
1272,2022/4/17,00:20,6,12,1012,"3,70","10,00",Bulut Tavanı ve Görüş Temiz
1273,2022/4/17,02:20,6,14,1011,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1274,2022/4/17,04:20,5,14,1011,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1275,2022/4/17,06:20,4,15,1011,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
1276,2022/4/17,08:20,8,12,1011,"24,1 km/sa, K","10,00",Çok bulutlu (3.048 m)
1277,2022/4/17,10:20,9,12,1012,"27,8 km/sa, K","10,00",Çok bulutlu (2.743 m)
1278,2022/4/17,12:20,8,12,1011,"25,9 km/sa, K","10,00",Çok bulutlu (3.048 m)
1279,2022/4/17,14:20,8,11,1011,"33,3","10,00",Çok bulutlu (3.048 m)
1280,2022/4/17,16:20,8,11,1011,"31,5","10,00",Çok bulutlu (914 m)
1281,2022/4/17,18:20,8,10,1009,"35,2","10,00",Çok bulutlu (914 m)
1282,2022/4/17,20:20,9,10,1008,"27,8","7,00",Çok bulutlu (914 m)
1283,2022/4/17,22:20,9,10,1007,"29,6","8,00",Çok bulutlu (762 m)
1284,2022/4/18,00:20,8,10,1006,"29,6 km/sa, K","10,00",Çok bulutlu (914 m)
1285,2022/4/18,02:20,8,10,1006,"25,9 km/sa, K","10,00",Çok bulutlu (274 m)
1286,2022/4/18,04:20,8,9,1006,"25,9","7,00",Çok bulutlu (274 m)
1287,2022/4/18,06:20,8,9,1005,"31,5","8,00",Çok bulutlu (274 m)
1288,2022/4/18,08:20,7,9,1006,"22,2 km/sa, K","6,00",Çok bulutlu (274 m)
1289,2022/4/18,10:20,7,8,1008,"29,6 km/sa, K","4,00",Çok bulutlu (274 m)
1290,2022/4/18,12:20,6,8,1009,"31,5 km/sa, K","10,00",Çok bulutlu (335 m)
1291,2022/4/18,14:20,5,7,1010,"37,0 km/sa, K","10,00",Çok bulutlu (853 m)
1292,2022/4/18,16:20,5,8,1011,"25,9 km/sa, K","10,00",Çok bulutlu (1.067 m)
1293,2022/4/18,18:20,5,7,1011,"24,1 km/sa, K","10,00",Çok bulutlu (1.036 m)
1294,2022/4/18,20:20,5,7,1012,"24,1","10,00",Çok bulutlu (610 m)
1295,2022/4/18,22:20,5,7,1012,"27,8","10,00",Çok bulutlu (274 m)
1296,2022/4/19,00:20,5,7,1011,"24,1","10,00",Çok bulutlu (274 m)
1297,2022/4/19,02:20,5,7,1010,"24,1","10,00",Çok bulutlu (366 m)
1298,2022/4/19,04:20,5,7,1010,"18,5 km/sa, K","10,00",Çok bulutlu (610 m)
1299,2022/4/19,06:20,5,6,1010,"24,1 km/sa, K","10,00",Çok bulutlu (853 m)
1300,2022/4/19,08:20,4,6,1011,"24,1 km/sa, K","10,00",Çok bulutlu (975 m)
1301,2022/4/19,10:20,4,7,1012,"18,5 km/sa, K","10,00",Çok bulutlu (1.067 m)
1302,2022/4/19,12:20,5,7,1013,"16,7 km/sa, K","8,00",Çok bulutlu (762 m)
1303,2022/4/19,14:20,6,8,1014,"14,8 km/sa, K","10,00",Çok bulutlu (610 m)
1304,2022/4/19,16:20,5,8,1014,"11,1 km/sa, K","10,00",Çok bulutlu (671 m)
1305,2022/4/19,18:20,4,8,1015,"7,41","10,00",Çok bulutlu (975 m)
1306,2022/4/19,20:20,5,7,1016,"3,70 km/sa","10,00",Çok bulutlu (762 m)
1307,2022/4/19,22:20,5,7,1016,"1,85 km/sa, GB","10,00",Çok bulutlu (1.006 m)
1308,2022/4/20,00:20,4,5,1017,0 km/sa,"10,00",Az Bulutlu (914 m)
1309,2022/4/20,02:20,3,3,1017,"1,85","10,00",Bulut Tavanı ve Görüş Temiz
1310,2022/4/20,04:20,2,3,1017,0 km/sa,"10,00",Az Bulutlu (579 m)
1311,2022/4/20,06:20,3,3,1017,0 km/sa,"6,00",Az Bulutlu (488 m)
1312,2022/4/20,08:20,7,9,1018,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1313,2022/4/20,10:20,6,11,1018,"11,1 km/sa, G","10,00",Az Bulutlu (1.067 m)
1314,2022/4/20,12:20,6,12,1017,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1315,2022/4/20,14:20,5,13,1016,"7,41 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1316,2022/4/20,16:20,4,16,1015,"5,56 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1317,2022/4/20,18:20,2,15,1014,"5,56 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1318,2022/4/20,20:20,5,11,1014,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1319,2022/4/20,22:20,4,10,1013,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1320,2022/4/21,00:20,6,11,1014,"3,70 km/sa, GB","10,00",Çok bulutlu (3.048 m)
1321,2022/4/21,02:20,5,11,1015,"24,1 km/sa, KB","10,00",Çok bulutlu (2.438 m)
1322,2022/4/21,04:20,6,8,1016,"11,1 km/sa, B","10,00",Çok bulutlu (1.067 m)
1323,2022/4/21,06:20,6,8,1017,"7,41 km/sa, GB","10,00",Çok bulutlu (1.067 m)
1324,2022/4/21,08:20,6,9,1018,"3,70 km/sa","10,00",Çok bulutlu (1.067 m)
1325,2022/4/21,10:20,6,10,1018,"9,26 km/sa, GD","10,00",Çok bulutlu (2.134 m)
1326,2022/4/21,12:20,7,11,1018,"13,0 km/sa, GD","10,00",Çok bulutlu (3.048 m)
1327,2022/4/21,14:20,7,12,1018,"9,26 km/sa, G","10,00",Çok bulutlu (3.048 m)
1328,2022/4/21,16:20,6,14,1017,"7,41 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1329,2022/4/21,18:20,5,13,1017,"7,41 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1330,2022/4/21,20:20,5,12,1017,"1,85 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1331,2022/4/21,22:20,5,11,1018,"1,85 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1332,2022/4/22,00:20,7,11,1017,"3,70","10,00",Bulut Tavanı ve Görüş Temiz
1333,2022/4/22,02:20,7,11,1017,"3,70 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1334,2022/4/22,04:20,9,11,1017,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1335,2022/4/22,06:20,8,11,1017,"3,70 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1336,2022/4/22,08:20,9,13,1017,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1337,2022/4/22,10:20,9,15,1017,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1338,2022/4/22,12:20,8,18,1017,"5,56 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1339,2022/4/22,14:20,9,19,1015,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1340,2022/4/22,16:20,8,22,1014,"13,0 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1341,2022/4/22,18:20,9,22,1012,"13,0 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1342,2022/4/22,20:20,10,20,1012,"9,26","10,00",Bulut Tavanı ve Görüş Temiz
1343,2022/4/22,22:20,11,16,1011,"5,56","10,00",Bulut Tavanı ve Görüş Temiz
1344,2022/4/23,00:20,11,16,1010,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1345,2022/4/23,02:20,10,13,1009,"5,56 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1346,2022/4/23,04:20,11,15,1008,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1347,2022/4/23,06:20,11,15,1008,"11,1 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1348,2022/4/23,08:20,11,16,1008,"3,70 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1349,2022/4/23,10:20,11,19,1009,"5,56 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1350,2022/4/23,12:20,11,20,1009,"7,41 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1351,2022/4/23,14:20,11,21,1008,"7,41 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1352,2022/4/23,16:20,10,22,1007,"16,7 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1353,2022/4/23,18:20,9,20,1007,"18,5 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1354,2022/4/23,20:20,10,16,1008,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1355,2022/4/23,22:20,9,16,1010,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1356,2022/4/24,00:20,10,15,1010,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1357,2022/4/24,02:20,9,13,1010,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1358,2022/4/24,04:20,8,11,1011,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1359,2022/4/24,06:20,9,12,1011,"5,56","10,00",Bulut Tavanı ve Görüş Temiz
1360,2022/4/24,08:20,11,17,1012,"1,85 km/sa","10,00",Az Bulutlu (549 m)
1361,2022/4/24,10:20,11,18,1012,"5,56 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1362,2022/4/24,12:20,12,20,1012,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1363,2022/4/24,14:20,9,25,1011,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1364,2022/4/24,16:20,10,25,1010,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1365,2022/4/24,18:20,9,23,1010,"25,9","10,00",Bulut Tavanı ve Görüş Temiz
1366,2022/4/24,20:20,8,21,1010,"22,2 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1367,2022/4/24,22:20,9,19,1010,"18,5 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1368,2022/4/25,00:20,9,18,1010,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
1369,2022/4/25,02:20,9,13,1009,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1370,2022/4/25,04:20,9,13,1009,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1371,2022/4/25,06:20,8,11,1009,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1372,2022/4/25,08:20,10,16,1009,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1373,2022/4/25,10:20,12,16,1010,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1374,2022/4/25,12:20,13,17,1009,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1375,2022/4/25,14:20,10,20,1009,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1376,2022/4/25,16:20,9,21,1008,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1377,2022/4/25,18:20,12,17,1009,"5,56 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1378,2022/4/25,20:20,11,15,1009,"5,56 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1379,2022/4/25,22:20,10,15,1010,"3,70 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1380,2022/4/26,00:20,10,15,1011,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1381,2022/4/26,02:20,9,13,1011,"5,56","10,00",Bulut Tavanı ve Görüş Temiz
1382,2022/4/26,04:20,9,13,1011,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1383,2022/4/26,06:20,10,13,1011,0 km/sa,"6,00",Az Bulutlu (213 m)
1384,2022/4/26,08:20,12,18,1012,0 km/sa,"6,00",Önemli Bulut Yok
1385,2022/4/26,10:20,12,21,1012,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1386,2022/4/26,12:20,13,21,1013,"9,26 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1387,2022/4/26,14:20,13,23,1013,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1388,2022/4/26,16:20,12,22,1012,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1389,2022/4/26,18:20,12,21,1012,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1390,2022/4/26,20:20,10,18,1012,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1391,2022/4/26,22:20,9,17,1014,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
1392,2022/4/27,00:20,10,14,1014,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1393,2022/4/27,02:20,10,13,1014,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1394,2022/4/27,04:20,10,13,1014,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1395,2022/4/27,06:20,9,12,1014,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1396,2022/4/27,08:20,8,15,1015,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1397,2022/4/27,10:20,7,20,1016,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1398,2022/4/27,12:20,6,22,1016,"31,5","10,00",Bulut Tavanı ve Görüş Temiz
1399,2022/4/27,14:20,7,22,1015,"29,6","10,00",Bulut Tavanı ve Görüş Temiz
1400,2022/4/27,16:20,6,22,1015,"37,0","10,00",Bulut Tavanı ve Görüş Temiz
1401,2022/4/27,18:20,9,19,1015,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1402,2022/4/27,20:20,8,15,1015,"24,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1403,2022/4/27,22:20,10,14,1016,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
1404,2022/4/28,00:20,10,13,1015,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1405,2022/4/28,02:20,10,12,1015,"20,4 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1406,2022/4/28,04:20,10,12,1015,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1407,2022/4/28,06:20,10,12,1015,"14,8 km/sa, K","8,00",Az Bulutlu (183 m)
1408,2022/4/28,08:20,11,14,1015,"18,5 km/sa, K","10,00",Parçalı Bulutlu (274 m)
1409,2022/4/28,10:20,11,17,1015,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1410,2022/4/28,12:20,12,20,1015,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1411,2022/4/28,14:20,11,21,1015,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
1412,2022/4/28,16:20,9,21,1015,"29,6","10,00",Bulut Tavanı ve Görüş Temiz
1413,2022/4/28,18:20,9,19,1015,"25,9","10,00",Bulut Tavanı ve Görüş Temiz
1414,2022/4/28,20:20,10,15,1017,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
1415,2022/4/28,22:20,10,14,1018,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
1416,2022/4/29,00:20,10,13,1018,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1417,2022/4/29,02:20,9,13,1018,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
1418,2022/4/29,04:20,10,12,1017,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1419,2022/4/29,06:20,10,12,1018,"18,5","8,00",Az Bulutlu (366 m)
1420,2022/4/29,08:20,11,14,1019,"18,5","10,00",Parçalı Bulutlu (335 m)
1421,2022/4/29,10:20,10,17,1019,"25,9","10,00",Bulut Tavanı ve Görüş Temiz
1422,2022/4/29,12:20,10,19,1019,"33,3 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1423,2022/4/29,14:20,10,19,1018,"31,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1424,2022/4/29,16:20,10,19,1017,"29,6","10,00",Bulut Tavanı ve Görüş Temiz
1425,2022/4/29,18:20,10,16,1017,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
1426,2022/4/29,20:20,10,14,1018,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1427,2022/4/29,22:20,10,14,1018,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1428,2022/4/30,00:20,10,13,1018,"25,9","10,00",Çok bulutlu (2.134 m)
1429,2022/4/30,02:20,10,13,1018,"25,9","10,00",Çok bulutlu (335 m)
1430,2022/4/30,04:20,10,13,1017,"27,8","10,00",Çok bulutlu (274 m)
1431,2022/4/30,06:20,10,13,1017,"22,2","10,00",Çok bulutlu (274 m)
1432,2022/4/30,08:20,10,13,1018,"27,8","10,00",Çok bulutlu (274 m)
1433,2022/4/30,10:20,10,13,1018,"29,6","10,00",Çok bulutlu (274 m)
1434,2022/4/30,12:20,10,14,1018,"29,6 km/sa, K","10,00",Çok bulutlu (305 m)
1435,2022/4/30,14:20,10,13,1018,"25,9 km/sa, K","10,00",Çok bulutlu (305 m)
1436,2022/4/30,16:20,11,14,1017,"35,2 km/sa, K","10,00",Çok bulutlu (305 m)
1437,2022/4/30,18:20,10,12,1018,"25,9 km/sa, K","10,00",Çok bulutlu (274 m)
1438,2022/4/30,20:20,10,12,1018,"27,8","10,00",Çok bulutlu (244 m)
1439,2022/4/30,22:20,10,12,1019,"25,9","10,00",Çok bulutlu (305 m)
1440,2022/5/1,00:20,10,12,1019,"22,2","10,00",Çok bulutlu (274 m)
1441,2022/5/1,02:20,10,12,1018,"18,5","10,00",Çok bulutlu (305 m)
1442,2022/5/1,04:20,11,12,1018,"18,5","10,00",Çok bulutlu (213 m)
1443,2022/5/1,06:20,10,12,1019,"16,7","10,00",Çok bulutlu (213 m)
1444,2022/5/1,08:20,10,13,1019,"18,5","10,00",Çok bulutlu (366 m)
1445,2022/5/1,10:20,10,15,1019,"13,0","10,00",Çok bulutlu (762 m)
1446,2022/5/1,12:20,9,17,1019,"20,4 km/sa, K","10,00",Az Bulutlu (975 m)
1447,2022/5/1,14:20,10,18,1018,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1448,2022/5/1,16:20,11,16,1018,"24,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1449,2022/5/1,18:20,10,16,1017,"29,6","10,00",Çok bulutlu (5.486 m)
1450,2022/5/1,20:20,10,14,1018,"22,2","10,00",Çok bulutlu (6.096 m)
1451,2022/5/1,22:20,10,12,1019,"18,5","10,00",Az Bulutlu (274 m)
1452,2022/5/2,00:20,9,12,1018,"24,1","10,00",Az Bulutlu (427 m)
1453,2022/5/2,02:20,10,12,1017,"20,4","10,00",Az Bulutlu (366 m)
1454,2022/5/2,04:20,9,12,1017,"14,8","10,00",Az Bulutlu (396 m)
1455,2022/5/2,06:20,9,12,1016,"24,1","10,00",Parçalı Bulutlu (366 m)
1456,2022/5/2,08:20,9,13,1016,"24,1","10,00",Çok bulutlu (3.048 m)
1457,2022/5/2,10:20,9,16,1015,"33,3","10,00",Bulut Tavanı ve Görüş Temiz
1458,2022/5/2,12:20,9,18,1014,"35,2","10,00",Bulut Tavanı ve Görüş Temiz
1459,2022/5/2,14:20,7,18,1013,"38,9","10,00",Bulut Tavanı ve Görüş Temiz
1460,2022/5/2,16:20,8,17,1012,"37,0","10,00",Bulut Tavanı ve Görüş Temiz
1461,2022/5/2,18:20,8,16,1012,"33,3 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1462,2022/5/2,20:20,8,14,1013,"27,8 km/sa, D","10,00",Çok bulutlu (3.048 m)
1463,2022/5/2,22:20,8,14,1012,"29,6","10,00",Çok bulutlu (2.743 m)
1464,2022/5/3,00:20,10,13,1013,"22,2","10,00",Çok bulutlu (2.743 m)
1465,2022/5/3,02:20,10,12,1012,"22,2","10,00",Çok bulutlu (2.438 m)
1466,2022/5/3,04:20,10,12,1012,"16,7","10,00",Çok bulutlu (762 m)
1467,2022/5/3,06:20,10,12,1011,"20,4","10,00",Çok bulutlu (762 m)
1468,2022/5/3,08:20,10,12,1012,"22,2 km/sa, D","10,00",Çok bulutlu (366 m)
1469,2022/5/3,10:20,10,12,1012,"24,1","10,00",Çok bulutlu (335 m)
1470,2022/5/3,12:20,9,12,1013,"22,2","10,00",Çok bulutlu (427 m)
1471,2022/5/3,14:20,10,12,1012,"22,2","10,00",Çok bulutlu (396 m)
1472,2022/5/3,16:20,10,13,1012,"18,5","10,00",Çok bulutlu (762 m)
1473,2022/5/3,18:20,9,12,1013,"11,1 km/sa, K","10,00",Çok bulutlu (732 m)
1474,2022/5/3,20:20,9,11,1014,"14,8 km/sa, K","10,00",Çok bulutlu (823 m)
1475,2022/5/3,22:20,9,11,1015,"11,1 km/sa, K","10,00",Çok bulutlu (853 m)
1476,2022/5/4,00:20,9,11,1015,"11,1 km/sa, K","10,00",Çok bulutlu (853 m)
1477,2022/5/4,02:20,9,10,1015,"22,2 km/sa, K","10,00",Çok bulutlu (671 m)
1478,2022/5/4,04:20,9,10,1015,"13,0 km/sa, K","10,00",Çok bulutlu (884 m)
1479,2022/5/4,06:20,9,10,1016,"18,5 km/sa, K","10,00",Çok bulutlu (884 m)
1480,2022/5/4,08:20,9,11,1017,"11,1 km/sa, K","10,00",Çok bulutlu (2.438 m)
1481,2022/5/4,10:20,8,12,1017,"18,5 km/sa, K","10,00",Çok bulutlu (671 m)
1482,2022/5/4,12:20,8,13,1018,"13,0","10,00",Çok bulutlu (853 m)
1483,2022/5/4,14:20,7,13,1017,"13,0 km/sa, K","10,00",Çok bulutlu (1.097 m)
