,Date,Hour,Dew_Point,TD1,TD2,TD3,TD4,TD5
1015,2021/3/26,16:20,0,8,1024,"16,7 km/sa, B","10,00",Çok bulutlu (2.438 m)
1016,18:20,18:20,,,,,,
1017,2021/3/26,20:20,1,7,1025,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1018,2021/3/26,22:20,1,8,1026,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1019,00:20,00:20,,,,,,
1020,2021/3/27,02:20,3,8,1026,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1021,2021/3/27,04:20,4,8,1026,"11,1 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1022,06:20,06:20,,,,,,
1023,2021/3/27,08:20,2,8,1028,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1024,2021/3/27,10:20,4,9,1029,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1025,12:20,12:20,,,,,,
1026,2021/3/27,14:20,3,11,1029,"16,7 km/sa, GB","10,00",Az Bulutlu (1.067 m)
1027,2021/3/27,16:20,3,11,1029,"11,1 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1028,18:20,18:20,,,,,,
1029,2021/3/27,20:20,2,8,1029,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1030,2021/3/27,22:20,1,6,1029,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1031,00:20,00:20,,,,,,
1032,2021/3/28,02:20,1,4,1029,"1,85","10,00",Bulut Tavanı ve Görüş Temiz
1033,2021/3/28,04:20,2,4,1029,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1034,06:20,06:20,,,,,,
1035,2021/3/28,08:20,7,8,1029,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1036,2021/3/28,10:20,4,11,1030,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1037,12:20,12:20,,,,,,
1038,2021/3/28,14:20,3,13,1029,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1039,2021/3/28,16:20,2,14,1028,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1040,18:20,18:20,,,,,,
1041,2021/3/28,20:20,3,11,1027,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1042,2021/3/28,22:20,6,9,1028,"1,85 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1043,00:20,00:20,,,,,,
1044,2021/3/29,02:20,7,10,1028,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1045,2021/3/29,04:20,8,10,1028,"7,41 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1046,06:20,06:20,,,,,,
1047,2021/3/29,08:20,6,9,1030,"20,4 km/sa, K","10,00",Çok bulutlu (2.134 m)
1048,2021/3/29,10:20,5,10,1031,"18,5","10,00",Çok bulutlu (2.438 m)
1049,12:20,12:20,,,,,,
1050,2021/3/29,14:20,3,12,1031,"13,0 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1051,2021/3/29,16:20,-1,12,1030,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
1052,18:20,18:20,,,,,,
1053,2021/3/29,20:20,-1,10,1029,"13,0 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1054,2021/3/29,22:20,-1,10,1029,"9,26 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1055,00:20,00:20,,,,,,
1056,2021/3/30,02:20,0,5,1028,"7,41 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1057,2021/3/30,04:20,-1,4,1027,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1058,06:20,06:20,,,,,,
1059,2021/3/30,08:20,4,7,1026,"16,7 km/sa, K","10,00",Çok bulutlu (2.743 m)
1060,2021/3/30,10:20,4,6,1026,"11,1 km/sa, K","10,00",Çok bulutlu (762 m)
1061,12:20,12:20,,,,,,
1062,2021/3/30,14:20,4,8,1025,"33,3","10,00",Çok bulutlu (671 m)
1063,2021/3/30,16:20,4,9,1025,"27,8","10,00",Çok bulutlu (671 m)
1064,18:20,18:20,,,,,,
1065,2021/3/30,20:20,4,8,1024,"20,4","10,00",Çok bulutlu (762 m)
1066,2021/3/30,22:20,5,7,1024,"20,4","10,00",Çok bulutlu (762 m)
1067,00:20,00:20,,,,,,
1068,2021/3/31,02:20,4,7,1024,"18,5","10,00",Çok bulutlu (2.438 m)
1069,2021/3/31,04:20,4,7,1023,"18,5","10,00",Çok bulutlu (914 m)
1070,06:20,06:20,,,,,,
1071,2021/3/31,08:20,4,8,1023,"33,3","10,00",Çok bulutlu (762 m)
1072,2021/3/31,10:20,4,9,1023,"33,3","10,00",Çok bulutlu (762 m)
1073,12:20,12:20,,,,,,
1074,2021/3/31,14:20,3,10,1023,"40,7","10,00",Çok bulutlu (914 m)
1075,2021/3/31,16:20,2,9,1022,"42,6","10,00",Çok bulutlu (914 m)
1076,18:20,18:20,,,,,,
1077,2021/3/31,20:20,2,7,1022,"25,9","10,00",Çok bulutlu (762 m)
1078,2021/3/31,22:20,2,7,1022,"18,5","10,00",Çok bulutlu (914 m)
1079,00:20,00:20,,,,,,
1080,2021/4/1,02:20,1,6,1020,"13,0","10,00",Parçalı Bulutlu (853 m)
1081,2021/4/1,04:20,1,5,1019,"14,8","10,00",Çok bulutlu (914 m)
1082,06:20,06:20,,,,,,
1083,2021/4/1,08:20,1,7,1018,"22,2","10,00",Çok bulutlu (1.219 m)
1084,2021/4/1,10:20,2,10,1018,"29,6","10,00",Çok bulutlu (914 m)
1085,12:20,12:20,,,,,,
1086,2021/4/1,14:20,2,10,1019,"20,4 km/sa, K","10,00",Çok bulutlu (1.067 m)
1087,2021/4/1,16:20,2,10,1018,"20,4 km/sa, K","10,00",Çok bulutlu (1.219 m)
1088,18:20,18:20,,,,,,
1089,2021/4/1,20:20,3,8,1018,"14,8 km/sa, K","10,00",Çok bulutlu (1.067 m)
1090,2021/4/1,22:20,3,8,1018,"7,41 km/sa, D","10,00",Parçalı Bulutlu (701 m)
1091,00:20,00:20,,,,,,
1092,2021/4/2,02:20,2,3,1017,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1093,2021/4/2,04:20,2,4,1016,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1094,06:20,06:20,,,,,,
1095,2021/4/2,08:20,5,8,1016,"11,1 km/sa, GB","8,00",Az Bulutlu (488 m)
1096,2021/4/2,10:20,5,10,1017,"18,5 km/sa, GB","10,00",Az Bulutlu (488 m)
1097,12:20,12:20,,,,,,
1098,2021/4/2,14:20,5,11,1015,"13,0 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1099,2021/4/2,16:20,3,13,1014,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1100,18:20,18:20,,,,,,
1101,2021/4/2,20:20,7,11,1013,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1102,2021/4/2,22:20,7,11,1013,"11,1 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1103,00:20,00:20,,,,,,
1104,02:20,02:20,,,,,,
1105,2021/4/3,04:20,7,11,1013,"16,7 km/sa, B","10,00",Çok bulutlu (2.438 m)
1106,06:20,06:20,,,,,,
1107,2021/4/3,08:20,7,12,1014,"11,1 km/sa, B","10,00",Çok bulutlu (2.134 m)
1108,2021/4/3,10:20,7,13,1014,"11,1 km/sa, GB","10,00",Çok bulutlu (2.134 m)
1109,12:20,12:20,,,,,,
1110,2021/4/3,14:20,7,17,1014,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1111,2021/4/3,16:20,8,19,1013,"9,26 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1112,18:20,18:20,,,,,,
1113,2021/4/3,20:20,8,15,1012,"1,85 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1114,2021/4/3,22:20,10,15,1012,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1115,00:20,00:20,,,,,,
1116,2021/4/4,02:20,9,13,1013,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1117,2021/4/4,04:20,8,13,1013,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1118,06:20,06:20,,,,,,
1119,2021/4/4,08:20,9,12,1013,"16,7 km/sa, GB","10,00",Çok bulutlu (914 m)
1120,2021/4/4,10:20,9,14,1013,"3,70 km/sa","10,00",Çok bulutlu (2.743 m)
1121,12:20,12:20,,,,,,
1122,2021/4/4,14:20,8,11,1014,"24,1 km/sa, K","10,00",Çok bulutlu (914 m)
1123,2021/4/4,16:20,8,12,1013,"25,9","10,00",Çok bulutlu (1.067 m)
1124,18:20,18:20,,,,,,
1125,2021/4/4,20:20,7,9,1010,"27,8","10,00",Çok bulutlu (3.048 m)
1126,2021/4/4,22:20,8,9,1011,"27,8","10,00",Çok bulutlu (2.438 m)
1127,00:20,00:20,,,,,,
1128,2021/4/5,02:20,7,9,1010,"24,1","8,00",Çok bulutlu (853 m)
1129,2021/4/5,04:20,6,7,1011,"24,1 km/sa, K","5,00",Çok bulutlu (762 m)
1130,06:20,06:20,,,,,,
1131,2021/4/5,08:20,6,7,1013,"20,4 km/sa, K","7,00",Çok bulutlu (762 m)
1132,2021/4/5,10:20,6,8,1015,"16,7","4,50",Çok bulutlu (762 m)
1133,12:20,12:20,,,,,,
1134,14:20,14:20,,,,,,
1135,2021/4/5,16:20,5,9,1017,"3,70 km/sa","10,00",Çok bulutlu (732 m)
1136,18:20,18:20,,,,,,
1137,2021/4/5,20:20,5,8,1015,"9,26 km/sa, D","10,00",Çok bulutlu (762 m)
1138,2021/4/5,22:20,6,8,1015,"3,70 km/sa, D","10,00",Çok bulutlu (762 m)
1139,00:20,00:20,,,,,,
1140,2021/4/6,02:20,7,8,1013,"3,70 km/sa, GD","10,00",Çok bulutlu (762 m)
1141,2021/4/6,04:20,7,8,1011,"3,70 km/sa","10,00",Çok bulutlu (762 m)
1142,06:20,06:20,,,,,,
1143,2021/4/6,08:20,8,9,1009,"5,56 km/sa, GD","6,00",Çok bulutlu (762 m)
1144,2021/4/6,10:20,9,12,1009,"1,85 km/sa","7,00",Çok bulutlu (3.048 m)
1145,12:20,12:20,,,,,,
1146,2021/4/6,14:20,9,18,1005,"5,56 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1147,2021/4/6,16:20,8,19,1003,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1148,18:20,18:20,,,,,,
1149,2021/4/6,20:20,12,16,1000,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1150,2021/4/6,22:20,10,12,1002,"7,41 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1151,00:20,00:20,,,,,,
1152,2021/4/7,02:20,10,13,1003,"7,41 km/sa, B","10,00",Parçalı Bulutlu (1.097 m)
1153,2021/4/7,04:20,11,12,1003,"18,5 km/sa, B","10,00",Parçalı Bulutlu (1.006 m)
1154,06:20,06:20,,,,,,
1155,2021/4/7,08:20,12,14,1005,"18,5 km/sa, B","10,00",Parçalı Bulutlu (1.006 m)
1156,2021/4/7,10:20,11,14,1006,"9,26 km/sa, GB","10,00",Parçalı Bulutlu (1.006 m)
1157,12:20,12:20,,,,,,
1158,2021/4/7,14:20,10,17,1007,"14,8 km/sa, GB","10,00",Az Bulutlu (1.219 m)
1159,2021/4/7,16:20,9,19,1007,"22,2 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1160,18:20,18:20,,,,,,
1161,2021/4/7,20:20,6,10,1010,"35,2 km/sa, K","10,00",Az Bulutlu (914 m)
1162,2021/4/7,22:20,6,10,1013,"29,6","10,00",Parçalı Bulutlu (914 m)
1163,00:20,00:20,,,,,,
1164,2021/4/8,02:20,5,9,1013,"27,8","10,00",Parçalı Bulutlu (914 m)
1165,2021/4/8,04:20,6,8,1013,"27,8 km/sa, K","10,00",Çok bulutlu (914 m)
1166,06:20,06:20,,,,,,
1167,2021/4/8,08:20,4,5,1015,"33,3 km/sa, K","7,00",Çok bulutlu (853 m)
1168,2021/4/8,10:20,4,6,1016,"29,6 km/sa, K","6,00",Çok bulutlu (671 m)
1169,12:20,12:20,,,,,,
1170,2021/4/8,14:20,5,7,1018,"25,9","8,00",Çok bulutlu (671 m)
1171,2021/4/8,16:20,4,6,1019,"22,2","7,00",Çok bulutlu (671 m)
1172,18:20,18:20,,,,,,
1173,2021/4/8,20:20,3,5,1022,"27,8","6,00",Çok bulutlu (610 m)
1174,2021/4/8,22:20,1,5,1023,"24,1","8,00",Çok bulutlu (853 m)
1175,00:20,00:20,,,,,,
1176,2021/4/9,02:20,2,5,1024,"13,0 km/sa, K","10,00",Çok bulutlu (2.743 m)
1177,2021/4/9,04:20,2,5,1025,"5,56 km/sa, D","10,00",Çok bulutlu (2.743 m)
1178,06:20,06:20,,,,,,
1179,2021/4/9,08:20,3,6,1026,"1,85 km/sa","10,00",Çok bulutlu (914 m)
1180,2021/4/9,10:20,3,8,1026,"9,26 km/sa, GD","10,00",Parçalı Bulutlu (610 m)
1181,12:20,12:20,,,,,,
1182,14:20,14:20,,,,,,
1183,2021/4/9,16:20,3,10,1027,"18,5 km/sa, K","10,00",Çok bulutlu (884 m)
1184,18:20,18:20,,,,,,
1185,2021/4/9,20:20,0,8,1028,"18,5","10,00",Az Bulutlu (1.219 m)
1186,2021/4/9,22:20,-1,7,1028,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
1187,00:20,00:20,,,,,,
1188,2021/4/10,02:20,0,2,1027,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1189,2021/4/10,04:20,0,2,1027,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1190,06:20,06:20,,,,,,
1191,2021/4/10,08:20,4,7,1027,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1192,2021/4/10,10:20,0,9,1027,"13,0","10,00",Parçalı Bulutlu (914 m)
1193,12:20,12:20,,,,,,
1194,2021/4/10,14:20,-2,12,1026,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1195,2021/4/10,16:20,-3,12,1025,"24,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1196,18:20,18:20,,,,,,
1197,2021/4/10,20:20,0,9,1025,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
1198,2021/4/10,22:20,2,8,1026,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
1199,00:20,00:20,,,,,,
1200,2021/4/11,02:20,1,3,1025,"5,56 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1201,2021/4/11,04:20,0,2,1025,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1202,06:20,06:20,,,,,,
1203,2021/4/11,08:20,4,7,1026,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1204,2021/4/11,10:20,2,9,1026,"14,8 km/sa, K","10,00",Parçalı Bulutlu (792 m)
1205,12:20,12:20,,,,,,
1206,2021/4/11,14:20,-1,12,1026,"9,26 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1207,2021/4/11,16:20,-1,13,1025,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
1208,18:20,18:20,,,,,,
1209,2021/4/11,20:20,-4,10,1025,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1210,2021/4/11,22:20,1,8,1026,"9,26","10,00",Bulut Tavanı ve Görüş Temiz
1211,00:20,00:20,,,,,,
1212,2021/4/12,02:20,3,8,1025,"7,41 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1213,2021/4/12,04:20,3,8,1024,"3,70 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1214,06:20,06:20,,,,,,
1215,2021/4/12,08:20,-1,9,1024,"7,41 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1216,2021/4/12,10:20,2,10,1024,"14,8 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1217,12:20,12:20,,,,,,
1218,2021/4/12,14:20,6,12,1023,"16,7 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1219,2021/4/12,16:20,2,13,1022,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1220,18:20,18:20,,,,,,
1221,2021/4/12,20:20,0,11,1022,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1222,2021/4/12,22:20,6,10,1022,"11,1 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1223,00:20,00:20,,,,,,
1224,2021/4/13,02:20,5,9,1021,"9,26 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1225,2021/4/13,04:20,6,9,1020,"7,41 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1226,06:20,06:20,,,,,,
1227,2021/4/13,08:20,6,10,1020,"9,26 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1228,2021/4/13,10:20,5,12,1020,"11,1 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1229,12:20,12:20,,,,,,
1230,2021/4/13,14:20,1,17,1019,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1231,2021/4/13,16:20,0,17,1017,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1232,18:20,18:20,,,,,,
1233,2021/4/13,20:20,0,14,1017,"7,41 km/sa, GB","10,00",Çok bulutlu (2.743 m)
1234,2021/4/13,22:20,7,12,1017,"3,70 km/sa","10,00",Çok bulutlu (2.134 m)
1235,00:20,00:20,,,,,,
1236,2021/4/14,02:20,9,12,1015,"3,70","10,00",Çok bulutlu (2.438 m)
1237,2021/4/14,04:20,8,13,1015,0 km/sa,"10,00",Çok bulutlu (2.438 m)
1238,06:20,06:20,,,,,,
1239,2021/4/14,08:20,9,14,1015,"5,56 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1240,2021/4/14,10:20,9,14,1015,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1241,12:20,12:20,,,,,,
1242,2021/4/14,14:20,10,18,1013,"11,1 km/sa, B","10,00",Parçalı Bulutlu (3.048 m)
1243,2021/4/14,16:20,9,18,1012,"20,4 km/sa, B","10,00",Parçalı Bulutlu (3.048 m)
1244,18:20,18:20,,,,,,
1245,2021/4/14,20:20,8,14,1015,"20,4","10,00",Çok bulutlu (2.438 m)
1246,2021/4/14,22:20,7,12,1016,"22,2","10,00",Parçalı Bulutlu (1.067 m)
1247,00:20,00:20,,,,,,
1248,2021/4/15,02:20,8,10,1016,"11,1","10,00",Parçalı Bulutlu (1.067 m)
1249,2021/4/15,04:20,7,9,1016,"13,0 km/sa, K","10,00",Parçalı Bulutlu (1.067 m)
1250,06:20,06:20,,,,,,
1251,2021/4/15,08:20,7,12,1017,"18,5","10,00",Parçalı Bulutlu (1.067 m)
1252,2021/4/15,10:20,8,13,1017,"25,9","10,00",Az Bulutlu (1.219 m)
1253,12:20,12:20,,,,,,
1254,2021/4/15,14:20,7,16,1016,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1255,2021/4/15,16:20,7,14,1016,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
1256,18:20,18:20,,,,,,
1257,2021/4/15,20:20,6,10,1017,"20,4","10,00",Çok bulutlu (3.048 m)
1258,2021/4/15,22:20,7,10,1018,"16,7","10,00",Çok bulutlu (2.743 m)
1259,00:20,00:20,,,,,,
1260,2021/4/16,02:20,7,9,1017,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
1261,2021/4/16,04:20,6,9,1018,"16,7","10,00",Parçalı Bulutlu (2.438 m)
1262,06:20,06:20,,,,,,
1263,2021/4/16,08:20,7,10,1019,"22,2","10,00",Çok bulutlu (1.067 m)
1264,2021/4/16,10:20,5,12,1020,"22,2","10,00",Çok bulutlu (671 m)
1265,12:20,12:20,,,,,,
1266,2021/4/16,14:20,6,15,1019,"14,8","10,00",Parçalı Bulutlu (1.067 m)
1267,2021/4/16,16:20,4,14,1019,"20,4","10,00",Parçalı Bulutlu (914 m)
1268,18:20,18:20,,,,,,
1269,2021/4/16,20:20,4,12,1019,"18,5","10,00",Çok bulutlu (3.048 m)
1270,2021/4/16,22:20,5,11,1020,"16,7 km/sa, D","10,00",Çok bulutlu (2.743 m)
1271,00:20,00:20,,,,,,
1272,2021/4/17,02:20,6,11,1019,"13,0","10,00",Çok bulutlu (884 m)
1273,2021/4/17,04:20,7,11,1019,"27,8","10,00",Çok bulutlu (2.134 m)
1274,06:20,06:20,,,,,,
1275,2021/4/17,08:20,4,11,1018,"25,9 km/sa, D","10,00",Çok bulutlu (2.743 m)
1276,2021/4/17,10:20,3,12,1017,"25,9 km/sa, D","10,00",Çok bulutlu (3.048 m)
1277,12:20,12:20,,,,,,
1278,2021/4/17,14:20,5,13,1015,"31,5","10,00",Çok bulutlu (3.048 m)
1279,2021/4/17,16:20,6,14,1014,"33,3","10,00",Çok bulutlu (3.048 m)
1280,18:20,18:20,,,,,,
1281,2021/4/17,20:20,7,11,1014,"25,9","10,00",Çok bulutlu (3.048 m)
1282,2021/4/17,22:20,8,10,1014,"27,8","10,00",Çok bulutlu (762 m)
1283,00:20,00:20,,,,,,
1284,2021/4/18,02:20,9,10,1014,"22,2","10,00",Çok bulutlu (762 m)
1285,2021/4/18,04:20,8,10,1014,"18,5","10,00",Çok bulutlu (762 m)
1286,06:20,06:20,,,,,,
1287,2021/4/18,08:20,8,10,1014,"14,8","10,00",Çok bulutlu (762 m)
1288,2021/4/18,10:20,9,12,1014,"13,0","10,00",Çok bulutlu (762 m)
1289,12:20,12:20,,,,,,
1290,2021/4/18,14:20,10,14,1013,"14,8 km/sa, K","10,00",Çok bulutlu (3.048 m)
1291,2021/4/18,16:20,10,13,1013,"14,8 km/sa, K","10,00",Çok bulutlu (3.048 m)
1292,18:20,18:20,,,,,,
1293,2021/4/18,20:20,9,11,1015,"9,26 km/sa, K","10,00",Çok bulutlu (3.048 m)
1294,2021/4/18,22:20,8,10,1017,"14,8 km/sa, K","10,00",Çok bulutlu (3.048 m)
1295,00:20,00:20,,,,,,
1296,2021/4/19,02:20,9,11,1016,"18,5","10,00",Çok bulutlu (3.048 m)
1297,2021/4/19,04:20,9,11,1015,"18,5","10,00",Çok bulutlu (3.048 m)
1298,06:20,06:20,,,,,,
1299,2021/4/19,08:20,8,11,1014,"20,4","10,00",Çok bulutlu (3.048 m)
1300,10:20,10:20,,,,,,
1301,12:20,12:20,,,,,,
1302,2021/4/19,14:20,10,12,1013,"16,7","10,00",Çok bulutlu (762 m)
1303,2021/4/19,16:20,10,11,1013,"9,26 km/sa, K","3,80",Çok bulutlu (671 m)
1304,18:20,18:20,,,,,,
1305,2021/4/19,20:20,11,13,1009,"7,41 km/sa, GD","10,00",Çok bulutlu (3.048 m)
1306,2021/4/19,22:20,9,14,1009,"22,2 km/sa, GB","10,00",Çok bulutlu (3.048 m)
1307,00:20,00:20,,,,,,
1308,2021/4/20,02:20,9,11,1009,"11,1 km/sa, GB","10,00",Parçalı Bulutlu (3.048 m)
1309,2021/4/20,04:20,9,11,1009,"20,4 km/sa, GB","10,00",Parçalı Bulutlu (3.658 m)
1310,06:20,06:20,,,,,,
1311,2021/4/20,08:20,10,12,1011,"16,7 km/sa, B","10,00",Parçalı Bulutlu (762 m)
1312,2021/4/20,10:20,9,13,1012,"16,7 km/sa, B","10,00",Parçalı Bulutlu (914 m)
1313,12:20,12:20,,,,,,
1314,2021/4/20,14:20,8,17,1013,"24,1 km/sa, B","10,00",Parçalı Bulutlu (914 m)
1315,2021/4/20,16:20,11,14,1014,"18,5 km/sa, GB","10,00",Parçalı Bulutlu (914 m)
1316,18:20,18:20,,,,,,
1317,2021/4/20,20:20,9,12,1015,"11,1 km/sa, GB","10,00",Az Bulutlu (1.067 m)
1318,2021/4/20,22:20,8,11,1015,"3,70 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1319,00:20,00:20,,,,,,
1320,2021/4/21,02:20,7,9,1016,"1,85 km/sa, KB","10,00",Bulut Tavanı ve Görüş Temiz
1321,2021/4/21,04:20,9,11,1017,"5,56 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1322,06:20,06:20,,,,,,
1323,2021/4/21,08:20,10,12,1018,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1324,2021/4/21,10:20,9,14,1019,"7,41 km/sa, G","10,00",Bulut Tavanı ve Görüş Temiz
1325,12:20,12:20,,,,,,
1326,2021/4/21,14:20,7,16,1018,"13,0 km/sa, B","10,00",Parçalı Bulutlu (1.219 m)
1327,2021/4/21,16:20,7,16,1018,"14,8 km/sa, B","10,00",Parçalı Bulutlu (1.219 m)
1328,18:20,18:20,,,,,,
1329,2021/4/21,20:20,9,14,1019,"7,41 km/sa, GB","10,00",Çok bulutlu (3.048 m)
1330,2021/4/21,22:20,9,12,1021,"9,26 km/sa, B","10,00",Çok bulutlu (3.048 m)
1331,00:20,00:20,,,,,,
1332,2021/4/22,02:20,9,12,1021,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1333,2021/4/22,04:20,9,11,1021,"5,56 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1334,06:20,06:20,,,,,,
1335,2021/4/22,08:20,10,13,1023,"14,8 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1336,2021/4/22,10:20,10,14,1024,"13,0 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
1337,12:20,12:20,,,,,,
1338,2021/4/22,14:20,10,15,1023,"14,8 km/sa, B","10,00",Az Bulutlu (1.067 m)
1339,2021/4/22,16:20,10,17,1023,"9,26 km/sa, GB","10,00",Az Bulutlu (1.067 m)
1340,18:20,18:20,,,,,,
1341,2021/4/22,20:20,9,14,1021,"7,41 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1342,2021/4/22,22:20,8,14,1021,"7,41 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1343,00:20,00:20,,,,,,
1344,2021/4/23,02:20,7,12,1020,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
1345,2021/4/23,04:20,8,12,1020,"5,56 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
1346,06:20,06:20,,,,,,
1347,2021/4/23,08:20,8,15,1020,"3,70 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
1348,2021/4/23,10:20,7,16,1020,"9,26 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1349,12:20,12:20,,,,,,
1350,2021/4/23,14:20,7,17,1020,"11,1 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1351,2021/4/23,16:20,9,16,1019,"5,56 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1352,18:20,18:20,,,,,,
1353,2021/4/23,20:20,12,15,1020,"9,26 km/sa, B","10,00",Çok bulutlu (2.743 m)
1354,2021/4/23,22:20,12,15,1021,"13,0 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
1355,00:20,00:20,,,,,,
1356,2021/4/24,02:20,11,13,1021,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
1357,2021/4/24,04:20,12,14,1020,"1,85 km/sa","10,00",Çok bulutlu (2.743 m)
1358,06:20,06:20,,,,,,
1359,2021/4/24,08:20,9,16,1021,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
1360,2021/4/24,10:20,9,17,1021,"14,8","10,00",Çok bulutlu (2.134 m)
1361,12:20,12:20,,,,,,
