,Date,Hour,Dew_Point,TD1,TD2,TD3,TD4,TD5
2090,2020/6/23,04:20,19,21,1008,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2091,06:20,06:20,,,,,,
2092,2020/6/23,08:20,19,24,1009,"13,0 km/sa, D","10,00",Parçalı Bulutlu (1.067 m)
2093,2020/6/23,10:20,19,26,1009,"5,56 km/sa","10,00",Parçalı Bulutlu (1.067 m)
2094,12:20,12:20,,,,,,
2095,14:20,14:20,,,,,,
2096,2020/6/23,16:20,15,20,1010,"14,8 km/sa, B","10,00",Çok bulutlu (914 m)
2097,18:20,18:20,,,,,,
2098,2020/6/23,20:20,15,20,1011,"7,41 km/sa, G","10,00",Çok bulutlu (3.048 m)
2099,2020/6/23,22:20,17,21,1012,"7,41 km/sa, B","10,00",Çok bulutlu (3.048 m)
2100,00:20,00:20,,,,,,
2101,2020/6/24,02:20,18,21,1013,"7,41 km/sa, B","10,00",Çok bulutlu (3.048 m)
2102,2020/6/24,04:20,17,21,1013,"7,41 km/sa, B","10,00",Çok bulutlu (2.743 m)
2103,06:20,06:20,,,,,,
2104,2020/6/24,08:20,15,23,1015,"11,1 km/sa, GB","10,00",Parçalı Bulutlu (3.048 m)
2105,2020/6/24,10:20,18,24,1015,"18,5 km/sa, GB","10,00",Parçalı Bulutlu (3.048 m)
2106,12:20,12:20,,,,,,
2107,2020/6/24,14:20,19,25,1016,"16,7 km/sa, GB","10,00",Parçalı Bulutlu (975 m)
2108,2020/6/24,16:20,19,25,1017,"7,41 km/sa, GB","10,00",Parçalı Bulutlu (1.067 m)
2109,18:20,18:20,,,,,,
2110,2020/6/24,20:20,17,24,1017,"22,2 km/sa, K","10,00",Az Bulutlu (1.067 m)
2111,2020/6/24,22:20,18,21,1018,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2112,00:20,00:20,,,,,,
2113,2020/6/25,02:20,18,21,1018,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2114,2020/6/25,04:20,18,19,1018,"7,41 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2115,06:20,06:20,,,,,,
2116,2020/6/25,08:20,19,24,1018,"11,1 km/sa, K","10,00",Parçalı Bulutlu (457 m)
2117,2020/6/25,10:20,18,25,1018,"16,7 km/sa, K","10,00",Parçalı Bulutlu (762 m)
2118,12:20,12:20,,,,,,
2119,2020/6/25,14:20,16,28,1018,"20,4 km/sa, K","10,00",Parçalı Bulutlu (1.067 m)
2120,2020/6/25,16:20,17,28,1018,"16,7 km/sa, K","10,00",Az Bulutlu (1.219 m)
2121,18:20,18:20,,,,,,
2122,2020/6/25,20:20,20,24,1017,"25,9 km/sa, K","10,00",Az Bulutlu (671 m)
2123,2020/6/25,22:20,20,23,1017,"22,2 km/sa, K","10,00",Az Bulutlu (457 m)
2124,00:20,00:20,,,,,,
2125,2020/6/26,02:20,20,22,1017,"13,0 km/sa, K","10,00",Parçalı Bulutlu (2.134 m)
2126,2020/6/26,04:20,20,22,1016,"9,26","10,00",Çok bulutlu (2.134 m)
2127,06:20,06:20,,,,,,
2128,2020/6/26,08:20,19,24,1017,"18,5","10,00",Parçalı Bulutlu (610 m)
2129,2020/6/26,10:20,19,26,1017,"27,8","10,00",Çok bulutlu (1.829 m)
2130,12:20,12:20,,,,,,
2131,2020/6/26,14:20,16,28,1017,"27,8","10,00",Parçalı Bulutlu (914 m)
2132,2020/6/26,16:20,17,27,1017,"31,5","10,00",Parçalı Bulutlu (914 m)
2133,18:20,18:20,,,,,,
2134,2020/6/26,20:20,19,24,1016,"27,8","10,00",Az Bulutlu (762 m)
2135,2020/6/26,22:20,19,24,1017,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
2136,00:20,00:20,,,,,,
2137,2020/6/27,02:20,19,23,1017,"18,5","10,00",Az Bulutlu (610 m)
2138,2020/6/27,04:20,19,22,1016,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
2139,06:20,06:20,,,,,,
2140,2020/6/27,08:20,18,25,1017,"18,5","10,00",Az Bulutlu (549 m)
2141,2020/6/27,10:20,16,27,1017,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
2142,12:20,12:20,,,,,,
2143,2020/6/27,14:20,16,27,1016,"27,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2144,2020/6/27,16:20,13,28,1015,"31,5","10,00",Bulut Tavanı ve Görüş Temiz
2145,18:20,18:20,,,,,,
2146,2020/6/27,20:20,18,24,1015,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
2147,2020/6/27,22:20,19,23,1015,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
2148,00:20,00:20,,,,,,
2149,2020/6/28,02:20,19,22,1014,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
2150,2020/6/28,04:20,19,22,1014,"9,26 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
2151,06:20,06:20,,,,,,
2152,2020/6/28,08:20,18,24,1015,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
2153,2020/6/28,10:20,15,27,1015,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
2154,12:20,12:20,,,,,,
2155,2020/6/28,14:20,13,29,1014,"31,5","10,00",Bulut Tavanı ve Görüş Temiz
2156,2020/6/28,16:20,12,30,1013,"27,8","10,00",Bulut Tavanı ve Görüş Temiz
2157,18:20,18:20,,,,,,
2158,2020/6/28,20:20,18,25,1013,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2159,2020/6/28,22:20,20,24,1013,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2160,00:20,00:20,,,,,,
2161,2020/6/29,02:20,19,22,1012,"14,8","7,00",Az Bulutlu (396 m)
2162,2020/6/29,04:20,19,22,1011,"9,26","7,00",Az Bulutlu (366 m)
2163,06:20,06:20,,,,,,
2164,2020/6/29,08:20,19,24,1011,"14,8","10,00",Az Bulutlu (549 m)
2165,2020/6/29,10:20,17,28,1011,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
2166,12:20,12:20,,,,,,
2167,2020/6/29,14:20,13,30,1010,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2168,2020/6/29,16:20,11,30,1009,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2169,18:20,18:20,,,,,,
2170,2020/6/29,20:20,16,26,1009,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2171,2020/6/29,22:20,16,24,1009,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
2172,00:20,00:20,,,,,,
2173,2020/6/30,02:20,17,22,1008,"9,26","10,00",Bulut Tavanı ve Görüş Temiz
2174,2020/6/30,04:20,18,21,1008,"7,41","10,00",Bulut Tavanı ve Görüş Temiz
2175,06:20,06:20,,,,,,
2176,2020/6/30,08:20,18,24,1010,"5,56 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
2177,2020/6/30,10:20,16,26,1010,"9,26 km/sa, GD","10,00",Bulut Tavanı ve Görüş Temiz
2178,12:20,12:20,,,,,,
2179,2020/6/30,14:20,16,28,1010,"11,1 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
2180,2020/6/30,16:20,16,28,1010,"18,5 km/sa, B","10,00",Bulut Tavanı ve Görüş Temiz
2181,18:20,18:20,,,,,,
2182,2020/6/30,20:20,17,27,1010,"7,41 km/sa, GB","10,00",Bulut Tavanı ve Görüş Temiz
2183,2020/6/30,22:20,17,26,1010,"3,70 km/sa","10,00",Bulut Tavanı ve Görüş Temiz
2184,00:20,00:20,,,,,,
2185,2020/7/1,02:20,18,24,1011,0 km/sa,"10,00",Bulut Tavanı ve Görüş Temiz
2186,2020/7/1,04:20,17,22,1011,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2187,06:20,06:20,,,,,,
2188,2020/7/1,08:20,16,28,1012,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2189,2020/7/1,10:20,17,30,1013,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2190,12:20,12:20,,,,,,
2191,2020/7/1,14:20,20,31,1012,"16,7 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2192,2020/7/1,16:20,22,31,1012,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2193,18:20,18:20,,,,,,
2194,2020/7/1,20:20,21,27,1012,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2195,2020/7/1,22:20,22,25,1012,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2196,00:20,00:20,,,,,,
2197,2020/7/2,02:20,22,24,1012,"14,8","10,00",Az Bulutlu (457 m)
2198,2020/7/2,04:20,22,24,1011,"14,8 km/sa, K","10,00",Az Bulutlu (457 m)
2199,06:20,06:20,,,,,,
2200,2020/7/2,08:20,21,26,1011,"16,7","10,00",Az Bulutlu (457 m)
2201,2020/7/2,10:20,19,30,1011,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
2202,12:20,12:20,,,,,,
2203,2020/7/2,14:20,18,32,1010,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
2204,2020/7/2,16:20,19,31,1010,"29,6","10,00",Bulut Tavanı ve Görüş Temiz
2205,18:20,18:20,,,,,,
2206,2020/7/2,20:20,21,27,1010,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
2207,2020/7/2,22:20,21,25,1010,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
2208,00:20,00:20,,,,,,
2209,2020/7/3,02:20,21,24,1009,"20,4 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2210,2020/7/3,04:20,21,24,1008,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2211,06:20,06:20,,,,,,
2212,2020/7/3,08:20,21,27,1010,"14,8","10,00",Az Bulutlu (549 m)
2213,2020/7/3,10:20,20,29,1009,"18,5","10,00",Az Bulutlu (914 m)
2214,12:20,12:20,,,,,,
2215,2020/7/3,14:20,19,31,1009,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
2216,2020/7/3,16:20,18,31,1009,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
2217,18:20,18:20,,,,,,
2218,2020/7/3,20:20,21,26,1009,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2219,2020/7/3,22:20,21,26,1010,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2220,00:20,00:20,,,,,,
2221,2020/7/4,02:20,22,25,1010,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
2222,2020/7/4,04:20,21,24,1010,"9,26","10,00",Bulut Tavanı ve Görüş Temiz
2223,06:20,06:20,,,,,,
2224,2020/7/4,08:20,22,26,1011,"9,26 km/sa, D","10,00",Çok bulutlu (853 m)
2225,2020/7/4,10:20,21,29,1011,"11,1","10,00",Çok bulutlu (853 m)
2226,12:20,12:20,,,,,,
2227,2020/7/4,14:20,21,31,1011,"16,7","10,00",Parçalı Bulutlu (1.067 m)
2228,2020/7/4,16:20,21,30,1011,"22,2","10,00",Az Bulutlu (1.097 m)
2229,18:20,18:20,,,,,,
2230,2020/7/4,20:20,20,27,1010,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
2231,2020/7/4,22:20,21,26,1011,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2232,00:20,00:20,,,,,,
2233,2020/7/5,02:20,22,25,1010,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
2234,2020/7/5,04:20,22,24,1010,"13,0 km/sa, K","10,00",Az Bulutlu (457 m)
2235,06:20,06:20,,,,,,
2236,2020/7/5,08:20,22,27,1010,"14,8","10,00",Çok bulutlu (457 m)
2237,2020/7/5,10:20,20,29,1010,"20,4 km/sa, K","10,00",Az Bulutlu (914 m)
2238,12:20,12:20,,,,,,
2239,2020/7/5,14:20,21,31,1009,"24,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2240,2020/7/5,16:20,21,31,1009,"25,9 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2241,18:20,18:20,,,,,,
2242,2020/7/5,20:20,22,27,1008,"27,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2243,2020/7/5,22:20,22,26,1008,"16,7","10,00",Az Bulutlu (518 m)
2244,00:20,00:20,,,,,,
2245,2020/7/6,02:20,22,25,1007,"13,0","10,00",Az Bulutlu (457 m)
2246,2020/7/6,04:20,22,25,1007,"20,4 km/sa, K","10,00",Çok bulutlu (7.315 m)
2247,06:20,06:20,,,,,,
2248,2020/7/6,08:20,22,27,1006,"18,5","10,00",Az Bulutlu (549 m)
2249,2020/7/6,10:20,21,29,1005,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2250,12:20,12:20,,,,,,
2251,2020/7/6,14:20,20,33,1004,"25,9 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2252,2020/7/6,16:20,19,32,1003,"33,3 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2253,18:20,18:20,,,,,,
2254,2020/7/6,20:20,21,28,1003,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
2255,2020/7/6,22:20,22,26,1003,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2256,00:20,00:20,,,,,,
2257,2020/7/7,02:20,23,25,1002,"11,1","10,00",Az Bulutlu (366 m)
2258,2020/7/7,04:20,23,25,1002,"14,8 km/sa, K","10,00",Az Bulutlu (366 m)
2259,06:20,06:20,,,,,,
2260,2020/7/7,08:20,23,26,1002,"16,7","10,00",Parçalı Bulutlu (488 m)
2261,2020/7/7,10:20,22,29,1002,"16,7","10,00",Parçalı Bulutlu (853 m)
2262,12:20,12:20,,,,,,
2263,2020/7/7,14:20,21,31,1003,"18,5","10,00",Parçalı Bulutlu (1.067 m)
2264,2020/7/7,16:20,21,31,1003,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2265,18:20,18:20,,,,,,
2266,2020/7/7,20:20,23,27,1004,"29,6 km/sa, K","10,00",Parçalı Bulutlu (914 m)
2267,2020/7/7,22:20,23,26,1006,"16,7 km/sa, K","10,00",Parçalı Bulutlu (853 m)
2268,00:20,00:20,,,,,,
2269,2020/7/8,02:20,21,25,1009,"31,5 km/sa, K","10,00",Parçalı Bulutlu (914 m)
2270,2020/7/8,04:20,19,24,1010,"37,0 km/sa, K","10,00",Parçalı Bulutlu (853 m)
2271,06:20,06:20,,,,,,
2272,2020/7/8,08:20,17,22,1013,"42,6 km/sa, K","10,00",Çok bulutlu (3.048 m)
2273,2020/7/8,10:20,17,24,1014,"42,6 km/sa, K","10,00",Çok bulutlu (2.438 m)
2274,12:20,12:20,,,,,,
2275,2020/7/8,14:20,17,24,1016,"33,3 km/sa, K","10,00",Çok bulutlu (853 m)
2276,2020/7/8,16:20,16,24,1016,"27,8 km/sa, K","10,00",Çok bulutlu (853 m)
2277,18:20,18:20,,,,,,
2278,2020/7/8,20:20,14,23,1016,"22,2","10,00",Az Bulutlu (975 m)
2279,2020/7/8,22:20,15,22,1017,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
2280,00:20,00:20,,,,,,
2281,2020/7/9,02:20,15,22,1017,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
2282,2020/7/9,04:20,14,21,1017,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
2283,06:20,06:20,,,,,,
2284,2020/7/9,08:20,13,24,1017,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
2285,2020/7/9,10:20,14,26,1017,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
2286,12:20,12:20,,,,,,
2287,2020/7/9,14:20,15,27,1017,"35,2 km/sa, K","10,00",Parçalı Bulutlu (1.219 m)
2288,2020/7/9,16:20,15,27,1017,"29,6","10,00",Az Bulutlu (1.219 m)
2289,18:20,18:20,,,,,,
2290,2020/7/9,20:20,15,24,1017,"31,5","10,00",Az Bulutlu (1.158 m)
2291,2020/7/9,22:20,15,23,1017,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
2292,00:20,00:20,,,,,,
2293,2020/7/10,02:20,15,22,1017,"18,5","10,00",Az Bulutlu (975 m)
2294,2020/7/10,04:20,15,22,1017,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2295,06:20,06:20,,,,,,
2296,2020/7/10,08:20,17,24,1017,"25,9","10,00",Az Bulutlu (914 m)
2297,2020/7/10,10:20,17,25,1017,"24,1","10,00",Parçalı Bulutlu (914 m)
2298,12:20,12:20,,,,,,
2299,2020/7/10,14:20,17,27,1016,"35,2 km/sa, K","10,00",Parçalı Bulutlu (1.097 m)
2300,2020/7/10,16:20,15,28,1016,"29,6 km/sa, K","10,00",Parçalı Bulutlu (1.067 m)
2301,18:20,18:20,,,,,,
2302,2020/7/10,20:20,16,25,1016,"31,5","10,00",Az Bulutlu (1.067 m)
2303,2020/7/10,22:20,17,24,1016,"18,5","10,00",Parçalı Bulutlu (914 m)
2304,00:20,00:20,,,,,,
2305,2020/7/11,02:20,17,23,1015,"16,7","10,00",Az Bulutlu (914 m)
2306,2020/7/11,04:20,17,23,1015,"16,7","10,00",Az Bulutlu (975 m)
2307,06:20,06:20,,,,,,
2308,2020/7/11,08:20,18,25,1014,"25,9","10,00",Az Bulutlu (914 m)
2309,2020/7/11,10:20,18,27,1014,"29,6","10,00",Az Bulutlu (914 m)
2310,12:20,12:20,,,,,,
2311,2020/7/11,14:20,18,29,1014,"25,9","10,00",Az Bulutlu (1.067 m)
2312,2020/7/11,16:20,19,27,1013,"27,8","10,00",Az Bulutlu (1.067 m)
2313,18:20,18:20,,,,,,
2314,2020/7/11,20:20,19,26,1012,"22,2","10,00",Az Bulutlu (884 m)
2315,2020/7/11,22:20,19,25,1013,"20,4","10,00",Parçalı Bulutlu (762 m)
2316,00:20,00:20,,,,,,
2317,2020/7/12,02:20,20,23,1012,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2318,2020/7/12,04:20,20,23,1011,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2319,06:20,06:20,,,,,,
2320,2020/7/12,08:20,19,25,1012,"14,8","10,00",Az Bulutlu (610 m)
2321,2020/7/12,10:20,17,28,1011,"22,2","10,00",Az Bulutlu (1.128 m)
2322,12:20,12:20,,,,,,
2323,2020/7/12,14:20,16,30,1011,"25,9","10,00",Az Bulutlu (1.067 m)
2324,2020/7/12,16:20,16,29,1011,"27,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2325,18:20,18:20,,,,,,
2326,2020/7/12,20:20,17,26,1011,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2327,2020/7/12,22:20,19,24,1012,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
2328,00:20,00:20,,,,,,
2329,2020/7/13,02:20,19,22,1011,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2330,2020/7/13,04:20,19,22,1011,"13,0 km/sa, K","10,00",Az Bulutlu (762 m)
2331,06:20,06:20,,,,,,
2332,2020/7/13,08:20,19,23,1012,"40,7 km/sa, K","10,00",Parçalı Bulutlu (762 m)
2333,2020/7/13,10:20,18,23,1013,"40,7 km/sa, K","10,00",Parçalı Bulutlu (762 m)
2334,12:20,12:20,,,,,,
2335,2020/7/13,14:20,17,22,1014,"35,2 km/sa, K","10,00",Çok bulutlu (762 m)
2336,2020/7/13,16:20,17,22,1014,"31,5 km/sa, K","10,00",Çok bulutlu (762 m)
2337,18:20,18:20,,,,,,
2338,2020/7/13,20:20,17,22,1014,"24,1 km/sa, K","10,00",Çok bulutlu (640 m)
2339,2020/7/13,22:20,15,21,1015,"24,1 km/sa, K","10,00",Parçalı Bulutlu (1.067 m)
2340,00:20,00:20,,,,,,
2341,2020/7/14,02:20,14,21,1014,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2342,2020/7/14,04:20,13,21,1014,"18,5","10,00",Bulut Tavanı ve Görüş Temiz
2343,06:20,06:20,,,,,,
2344,2020/7/14,08:20,12,23,1015,"24,1","10,00",Az Bulutlu (1.219 m)
2345,2020/7/14,10:20,11,25,1015,"24,1","10,00",Parçalı Bulutlu (1.219 m)
2346,12:20,12:20,,,,,,
2347,2020/7/14,14:20,12,25,1014,"24,1","10,00",Parçalı Bulutlu (1.219 m)
2348,2020/7/14,16:20,12,24,1014,"27,8","10,00",Parçalı Bulutlu (1.067 m)
2349,18:20,18:20,,,,,,
2350,2020/7/14,20:20,13,22,1014,"25,9","10,00",Bulut Tavanı ve Görüş Temiz
2351,2020/7/14,22:20,13,22,1015,"25,9","10,00",Bulut Tavanı ve Görüş Temiz
2352,00:20,00:20,,,,,,
2353,2020/7/15,02:20,11,20,1014,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
2354,2020/7/15,04:20,12,20,1014,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2355,06:20,06:20,,,,,,
2356,2020/7/15,08:20,14,22,1015,"16,7","10,00",Parçalı Bulutlu (1.067 m)
2357,2020/7/15,10:20,13,22,1015,"24,1 km/sa, K","10,00",Çok bulutlu (1.067 m)
2358,12:20,12:20,,,,,,
2359,2020/7/15,14:20,13,23,1015,"24,1 km/sa, K","10,00",Çok bulutlu (1.067 m)
2360,2020/7/15,16:20,13,24,1015,"18,5 km/sa, K","10,00",Parçalı Bulutlu (1.219 m)
2361,18:20,18:20,,,,,,
2362,2020/7/15,20:20,15,23,1015,"18,5 km/sa, K","10,00",Parçalı Bulutlu (1.219 m)
2363,2020/7/15,22:20,15,21,1015,"13,0","10,00",Bulut Tavanı ve Görüş Temiz
2364,00:20,00:20,,,,,,
2365,2020/7/16,02:20,15,19,1014,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2366,2020/7/16,04:20,15,17,1013,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2367,06:20,06:20,,,,,,
2368,2020/7/16,08:20,14,23,1013,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2369,2020/7/16,10:20,14,24,1013,"13,0 km/sa, K","10,00",Az Bulutlu (1.219 m)
2370,12:20,12:20,,,,,,
2371,2020/7/16,14:20,13,26,1012,"22,2 km/sa, K","10,00",Az Bulutlu (1.219 m)
2372,2020/7/16,16:20,13,26,1011,"22,2 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2373,18:20,18:20,,,,,,
2374,2020/7/16,20:20,13,23,1011,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2375,2020/7/16,22:20,14,22,1012,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
2376,00:20,00:20,,,,,,
2377,2020/7/17,02:20,15,21,1011,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2378,2020/7/17,04:20,14,20,1011,"5,56 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2379,06:20,06:20,,,,,,
2380,2020/7/17,08:20,15,23,1012,"13,0","10,00",Az Bulutlu (975 m)
2381,2020/7/17,10:20,14,25,1012,"14,8","10,00",Az Bulutlu (1.067 m)
2382,12:20,12:20,,,,,,
2383,2020/7/17,14:20,16,27,1011,"18,5","10,00",Az Bulutlu (1.067 m)
2384,2020/7/17,16:20,17,27,1011,"24,1 km/sa, K","10,00",Az Bulutlu (1.067 m)
2385,18:20,18:20,,,,,,
2386,2020/7/17,20:20,18,24,1011,"18,5","10,00",Az Bulutlu (914 m)
2387,2020/7/17,22:20,18,23,1011,"20,4","10,00",Bulut Tavanı ve Görüş Temiz
2388,00:20,00:20,,,,,,
2389,2020/7/18,02:20,18,22,1010,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2390,2020/7/18,04:20,18,22,1010,"13,0 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2391,06:20,06:20,,,,,,
2392,2020/7/18,08:20,17,24,1010,"22,2","10,00",Az Bulutlu (914 m)
2393,2020/7/18,10:20,17,26,1010,"25,9 km/sa, K","10,00",Az Bulutlu (1.128 m)
2394,12:20,12:20,,,,,,
2395,2020/7/18,14:20,18,29,1010,"24,1","10,00",Az Bulutlu (1.219 m)
2396,2020/7/18,16:20,15,30,1009,"22,2","10,00",Bulut Tavanı ve Görüş Temiz
2397,18:20,18:20,,,,,,
2398,2020/7/18,20:20,18,25,1009,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
2399,2020/7/18,22:20,19,24,1010,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2400,00:20,00:20,,,,,,
2401,2020/7/19,02:20,20,23,1010,"16,7","10,00",Bulut Tavanı ve Görüş Temiz
2402,2020/7/19,04:20,20,23,1010,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
2403,06:20,06:20,,,,,,
2404,2020/7/19,08:20,20,25,1010,"14,8","10,00",Az Bulutlu (640 m)
2405,2020/7/19,10:20,18,27,1010,"22,2","10,00",Parçalı Bulutlu (914 m)
2406,12:20,12:20,,,,,,
2407,2020/7/19,14:20,19,29,1010,"16,7","10,00",Parçalı Bulutlu (1.067 m)
2408,2020/7/19,16:20,19,28,1010,"24,1","10,00",Parçalı Bulutlu (1.219 m)
2409,18:20,18:20,,,,,,
2410,2020/7/19,20:20,19,25,1010,"13,0","10,00",Az Bulutlu (792 m)
2411,2020/7/19,22:20,21,24,1011,"14,8 km/sa, K","10,00",Az Bulutlu (1.219 m)
2412,00:20,00:20,,,,,,
2413,2020/7/20,02:20,20,22,1011,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2414,2020/7/20,04:20,20,22,1011,"11,1 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2415,06:20,06:20,,,,,,
2416,2020/7/20,08:20,20,25,1012,"16,7 km/sa, K","10,00",Az Bulutlu (762 m)
2417,2020/7/20,10:20,20,26,1012,"22,2 km/sa, K","10,00",Parçalı Bulutlu (975 m)
2418,12:20,12:20,,,,,,
2419,2020/7/20,14:20,19,29,1013,"16,7 km/sa, K","10,00",Parçalı Bulutlu (1.067 m)
2420,2020/7/20,16:20,18,28,1013,"16,7 km/sa, K","10,00",Parçalı Bulutlu (1.219 m)
2421,18:20,18:20,,,,,,
2422,2020/7/20,20:20,15,27,1014,"18,5 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2423,2020/7/20,22:20,18,25,1015,"13,0 km/sa, D","10,00",Bulut Tavanı ve Görüş Temiz
2424,00:20,00:20,,,,,,
2425,2020/7/21,02:20,19,22,1016,"9,26 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2426,2020/7/21,04:20,19,22,1016,"14,8 km/sa, K","10,00",Bulut Tavanı ve Görüş Temiz
2427,06:20,06:20,,,,,,
2428,2020/7/21,08:20,18,26,1016,"7,41 km/sa, K","10,00",Az Bulutlu (792 m)
2429,2020/7/21,10:20,21,25,1017,"11,1 km/sa, G","10,00",Az Bulutlu (1.067 m)
2430,12:20,12:20,,,,,,
2431,2020/7/21,14:20,16,29,1016,"27,8 km/sa, K","10,00",Az Bulutlu (1.067 m)
2432,2020/7/21,16:20,16,28,1016,"25,9 km/sa, K","10,00",Az Bulutlu (1.067 m)
2433,18:20,18:20,,,,,,
2434,2020/7/21,20:20,17,24,1016,"24,1","10,00",Bulut Tavanı ve Görüş Temiz
2435,2020/7/21,22:20,19,24,1016,"14,8","10,00",Bulut Tavanı ve Görüş Temiz
2436,00:20,00:20,,,,,,
2437,2020/7/22,02:20,19,23,1016,"14,8 km/sa, K","10,00",Az Bulutlu (579 m)
2438,2020/7/22,04:20,19,22,1015,"11,1","10,00",Bulut Tavanı ve Görüş Temiz
2439,06:20,06:20,,,,,,
